Name,OrderDate,ProductName,Quantity
Customer961,2024-10-22 14:32:58.270000,Laptop,1
Customer596,2024-10-22 14:32:58.410000,Laptop,4
Customer863,2024-10-22 14:32:58.437000,Mouse,5
Customer314,2024-10-22 14:32:58.487000,Laptop,4
Customer223,2024-10-22 14:32:58.490000,Monitor,2
Customer286,2024-10-22 14:32:58.583000,Keyboard,5
Customer139,2024-10-22 14:32:58.700000,Mouse,4
Customer782,2024-10-22 14:32:58.863000,Keyboard,5
Customer903,2024-10-22 14:32:59.020000,Mouse,5
Customer572,2024-10-22 14:32:59.033000,Monitor,4
Customer392,2024-10-22 14:32:59.083000,Mouse,1
Customer829,2024-10-22 14:32:59.243000,Mouse,4
Customer258,2024-10-22 14:32:59.297000,Mouse,1
Customer339,2024-10-22 14:32:59.317000,Laptop,2
Customer184,2024-10-23 14:32:56.360000,Monitor,2
Customer185,2024-10-23 14:32:56.580000,Keyboard,1
Customer542,2024-10-23 14:32:56.660000,Keyboard,4
Customer612,2024-10-23 14:32:56.750000,Keyboard,4
Customer781,2024-10-23 14:32:56.853000,Laptop,1
Customer215,2024-10-23 14:32:57.400000,Laptop,1
Customer14,2024-10-23 14:32:57.400000,Monitor,4
Customer199,2024-10-23 14:32:57.527000,Monitor,5
Customer647,2024-10-23 14:32:57.563000,Monitor,2
Customer738,2024-10-23 14:32:57.593000,Laptop,3
Customer382,2024-10-23 14:32:57.713000,Laptop,2
Customer558,2024-10-23 14:32:57.740000,Monitor,1
Customer918,2024-10-23 14:32:57.903000,Monitor,5
Customer842,2024-10-23 14:32:57.950000,Monitor,5
Customer969,2024-10-23 14:32:58.013000,Mouse,5
Customer584,2024-10-23 14:32:58.053000,Keyboard,2
Customer641,2024-10-23 14:32:58.180000,Mouse,3
Customer83,2024-10-23 14:32:58.370000,Mouse,5
Customer348,2024-10-23 14:32:58.387000,Monitor,5
Customer507,2024-10-23 14:32:58.713000,Laptop,4
Customer205,2024-10-23 14:32:58.963000,Laptop,1
Customer831,2024-10-24 14:32:56.410000,Laptop,2
Customer543,2024-10-24 14:32:56.427000,Laptop,3
Customer774,2024-10-24 14:32:56.777000,Monitor,1
Customer795,2024-10-24 14:32:57,Mouse,3
Customer840,2024-10-24 14:32:57.070000,Monitor,1
Customer357,2024-10-24 14:32:57.110000,Laptop,4
Customer497,2024-10-24 14:32:57.147000,Laptop,1
Customer173,2024-10-24 14:32:57.233000,Keyboard,2
Customer539,2024-10-24 14:32:57.350000,Keyboard,3
Customer488,2024-10-24 14:32:57.450000,Monitor,4
Customer88,2024-10-24 14:32:57.467000,Monitor,4
Customer646,2024-10-24 14:32:57.643000,Mouse,4
Customer750,2024-10-24 14:32:57.647000,Monitor,1
Customer640,2024-10-24 14:32:57.843000,Mouse,4
Customer49,2024-10-24 14:32:57.900000,Monitor,5
Customer287,2024-10-24 14:32:57.990000,Laptop,1
Customer294,2024-10-24 14:32:58.087000,Monitor,5
Customer480,2024-10-24 14:32:58.173000,Monitor,4
Customer264,2024-10-24 14:32:58.360000,Keyboard,1
Customer63,2024-10-24 14:32:58.443000,Laptop,2
Customer647,2024-10-24 14:32:58.453000,Mouse,5
Customer898,2024-10-24 14:32:58.480000,Monitor,4
Customer94,2024-10-24 14:32:58.513000,Keyboard,1
Customer956,2024-10-24 14:32:58.847000,Monitor,2
Customer387,2024-10-24 14:32:58.900000,Keyboard,2
Customer272,2024-10-24 14:32:58.953000,Keyboard,1
Customer529,2024-10-24 14:32:58.993000,Laptop,2
Customer850,2024-10-24 14:32:59.117000,Keyboard,5
Customer118,2024-10-25 14:32:56.447000,Laptop,1
Customer1,2024-10-25 14:32:56.507000,Monitor,5
Customer205,2024-10-25 14:32:56.520000,Mouse,3
Customer846,2024-10-25 14:32:56.723000,Laptop,3
Customer637,2024-10-25 14:32:56.920000,Mouse,4
Customer65,2024-10-25 14:32:57.040000,Keyboard,2
Customer216,2024-10-25 14:32:57.140000,Laptop,1
Customer641,2024-10-25 14:32:57.370000,Keyboard,2
Customer833,2024-10-25 14:32:57.437000,Monitor,1
Customer739,2024-10-25 14:32:57.460000,Mouse,2
Customer349,2024-10-25 14:32:57.557000,Laptop,3
Customer964,2024-10-25 14:32:57.610000,Monitor,4
Customer570,2024-10-25 14:32:57.680000,Monitor,5
Customer589,2024-10-25 14:32:58.057000,Laptop,5
Customer569,2024-10-25 14:32:58.163000,Keyboard,4
Customer235,2024-10-25 14:32:58.207000,Monitor,5
Customer556,2024-10-25 14:32:58.217000,Mouse,1
Customer174,2024-10-25 14:32:58.273000,Mouse,1
Customer362,2024-10-25 14:32:58.440000,Monitor,5
Customer427,2024-10-25 14:32:58.500000,Mouse,5
Customer802,2024-10-25 14:32:58.860000,Laptop,3
Customer583,2024-10-25 14:32:58.940000,Monitor,2
Customer769,2024-10-25 14:32:59.043000,Laptop,3
Customer267,2024-10-25 14:32:59.153000,Laptop,3
Customer888,2024-10-25 14:32:59.223000,Mouse,3
Customer940,2024-10-26 14:32:56.370000,Laptop,1
Customer122,2024-10-26 14:32:56.457000,Mouse,2
Customer878,2024-10-26 14:32:56.497000,Mouse,3
Customer582,2024-10-26 14:32:56.503000,Monitor,5
Customer730,2024-10-26 14:32:56.527000,Monitor,5
Customer272,2024-10-26 14:32:56.840000,Keyboard,5
Customer767,2024-10-26 14:32:56.850000,Keyboard,4
Customer293,2024-10-26 14:32:57.140000,Keyboard,2
Customer869,2024-10-26 14:32:57.157000,Laptop,3
Customer124,2024-10-26 14:32:57.390000,Laptop,1
Customer554,2024-10-26 14:32:57.660000,Keyboard,4
Customer56,2024-10-26 14:32:57.793000,Keyboard,2
Customer528,2024-10-26 14:32:57.840000,Keyboard,5
Customer941,2024-10-26 14:32:57.873000,Monitor,5
Customer877,2024-10-26 14:32:58,Keyboard,1
Customer204,2024-10-26 14:32:58.023000,Laptop,2
Customer80,2024-10-26 14:32:58.160000,Laptop,4
Customer625,2024-10-26 14:32:58.290000,Monitor,3
Customer141,2024-10-26 14:32:58.303000,Monitor,3
Customer485,2024-10-26 14:32:58.333000,Monitor,1
Customer3,2024-10-26 14:32:58.543000,Keyboard,2
Customer449,2024-10-26 14:32:58.563000,Laptop,2
Customer753,2024-10-26 14:32:58.670000,Mouse,5
Customer520,2024-10-26 14:32:58.817000,Mouse,5
Customer33,2024-10-26 14:32:58.947000,Keyboard,3
Customer655,2024-10-26 14:32:59.027000,Monitor,5
Customer931,2024-10-26 14:32:59.037000,Monitor,3
Customer460,2024-10-26 14:32:59.180000,Keyboard,3
Customer902,2024-10-26 14:32:59.190000,Keyboard,3
Customer562,2024-10-26 14:32:59.197000,Mouse,5
Customer704,2024-10-26 14:32:59.233000,Mouse,5
Customer125,2024-10-26 14:32:59.233000,Mouse,5
Customer86,2024-10-27 14:32:56.460000,Monitor,1
Customer334,2024-10-27 14:32:56.557000,Monitor,5
Customer833,2024-10-27 14:32:56.767000,Laptop,5
Customer890,2024-10-27 14:32:56.783000,Mouse,4
Customer676,2024-10-27 14:32:57.160000,Mouse,3
Customer409,2024-10-27 14:32:57.220000,Laptop,1
Customer526,2024-10-27 14:32:57.323000,Monitor,1
Customer867,2024-10-27 14:32:57.340000,Keyboard,3
Customer436,2024-10-27 14:32:57.443000,Mouse,1
Customer335,2024-10-27 14:32:57.457000,Laptop,5
Customer177,2024-10-27 14:32:57.613000,Monitor,4
Customer886,2024-10-27 14:32:57.630000,Monitor,3
Customer478,2024-10-27 14:32:58.037000,Mouse,5
Customer335,2024-10-27 14:32:58.037000,Keyboard,4
Customer693,2024-10-27 14:32:58.157000,Keyboard,1
Customer708,2024-10-27 14:32:58.247000,Laptop,4
Customer65,2024-10-27 14:32:58.277000,Laptop,2
Customer211,2024-10-27 14:32:58.360000,Laptop,3
Customer29,2024-10-27 14:32:58.717000,Mouse,5
Customer10,2024-10-27 14:32:58.723000,Laptop,3
Customer503,2024-10-27 14:32:58.773000,Monitor,2
Customer131,2024-10-27 14:32:58.777000,Mouse,4
Customer727,2024-10-27 14:32:58.860000,Monitor,5
Customer888,2024-10-27 14:32:58.867000,Monitor,2
Customer753,2024-10-27 14:32:58.897000,Mouse,5
Customer954,2024-10-27 14:32:59.040000,Keyboard,3
Customer931,2024-10-27 14:32:59.223000,Keyboard,4
Customer703,2024-10-28 14:32:56.380000,Mouse,2
Customer941,2024-10-28 14:32:56.447000,Monitor,4
Customer674,2024-10-28 14:32:56.630000,Laptop,4
Customer609,2024-10-28 14:32:56.940000,Monitor,3
Customer73,2024-10-28 14:32:57.040000,Mouse,4
Customer983,2024-10-28 14:32:57.173000,Laptop,1
Customer633,2024-10-28 14:32:57.327000,Laptop,2
Customer287,2024-10-28 14:32:57.370000,Monitor,3
Customer316,2024-10-28 14:32:57.383000,Monitor,5
Customer842,2024-10-28 14:32:57.403000,Monitor,5
Customer880,2024-10-28 14:32:57.530000,Monitor,2
Customer875,2024-10-28 14:32:57.690000,Mouse,3
Customer564,2024-10-28 14:32:57.843000,Keyboard,4
Customer374,2024-10-28 14:32:57.850000,Keyboard,2
Customer779,2024-10-28 14:32:57.900000,Laptop,4
Customer935,2024-10-28 14:32:58.057000,Laptop,2
Customer898,2024-10-28 14:32:58.267000,Laptop,3
Customer396,2024-10-28 14:32:58.317000,Monitor,5
Customer196,2024-10-28 14:32:58.610000,Laptop,4
Customer109,2024-10-28 14:32:58.710000,Keyboard,2
Customer5,2024-10-28 14:32:58.837000,Keyboard,1
Customer646,2024-10-28 14:32:58.923000,Keyboard,2
Customer504,2024-10-28 14:32:59.020000,Keyboard,5
Customer878,2024-10-28 14:32:59.243000,Laptop,5
Customer86,2024-10-28 14:32:59.270000,Mouse,5
Customer827,2024-10-29 14:32:56.453000,Monitor,4
Customer493,2024-10-29 14:32:56.810000,Mouse,4
Customer745,2024-10-29 14:32:56.937000,Mouse,1
Customer169,2024-10-29 14:32:56.960000,Laptop,2
Customer847,2024-10-29 14:32:57.050000,Laptop,1
Customer183,2024-10-29 14:32:57.090000,Mouse,3
Customer348,2024-10-29 14:32:57.277000,Monitor,2
Customer55,2024-10-29 14:32:57.327000,Laptop,1
Customer292,2024-10-29 14:32:57.337000,Monitor,3
Customer761,2024-10-29 14:32:57.563000,Laptop,4
Customer666,2024-10-29 14:32:57.627000,Mouse,2
Customer580,2024-10-29 14:32:57.863000,Mouse,5
Customer768,2024-10-29 14:32:57.880000,Mouse,1
Customer345,2024-10-29 14:32:57.953000,Mouse,4
Customer369,2024-10-29 14:32:58.127000,Monitor,3
Customer85,2024-10-29 14:32:58.163000,Monitor,4
Customer933,2024-10-29 14:32:58.263000,Mouse,2
Customer815,2024-10-29 14:32:58.270000,Keyboard,3
Customer884,2024-10-29 14:32:58.347000,Monitor,2
Customer929,2024-10-29 14:32:58.513000,Monitor,3
Customer234,2024-10-29 14:32:58.910000,Mouse,5
Customer717,2024-10-29 14:32:58.963000,Keyboard,5
Customer926,2024-10-29 14:32:58.970000,Mouse,2
Customer716,2024-10-29 14:32:59.020000,Keyboard,5
Customer381,2024-10-29 14:32:59.147000,Mouse,5
Customer793,2024-10-30 14:32:56.580000,Laptop,1
Customer184,2024-10-30 14:32:56.590000,Mouse,2
Customer566,2024-10-30 14:32:56.613000,Monitor,2
Customer342,2024-10-30 14:32:56.897000,Mouse,2
Customer775,2024-10-30 14:32:57.303000,Mouse,1
Customer932,2024-10-30 14:32:57.303000,Monitor,1
Customer890,2024-10-30 14:32:57.503000,Laptop,5
Customer231,2024-10-30 14:32:57.503000,Laptop,3
Customer448,2024-10-30 14:32:57.510000,Keyboard,4
Customer241,2024-10-30 14:32:57.567000,Mouse,4
Customer731,2024-10-30 14:32:57.587000,Mouse,4
Customer48,2024-10-30 14:32:57.657000,Mouse,1
Customer99,2024-10-30 14:32:57.667000,Laptop,4
Customer621,2024-10-30 14:32:57.703000,Mouse,5
Customer155,2024-10-30 14:32:57.707000,Laptop,3
Customer682,2024-10-30 14:32:57.837000,Monitor,5
Customer881,2024-10-30 14:32:57.840000,Keyboard,3
Customer728,2024-10-30 14:32:58.270000,Keyboard,3
Customer791,2024-10-30 14:32:58.303000,Monitor,5
Customer265,2024-10-30 14:32:58.327000,Laptop,4
Customer949,2024-10-30 14:32:58.353000,Monitor,1
Customer102,2024-10-30 14:32:58.560000,Mouse,1
Customer779,2024-10-30 14:32:58.563000,Mouse,1
Customer671,2024-10-30 14:32:58.630000,Mouse,5
Customer466,2024-10-30 14:32:58.820000,Monitor,2
Customer926,2024-10-30 14:32:58.960000,Monitor,5
Customer50,2024-10-30 14:32:59.097000,Keyboard,4
Customer951,2024-10-30 14:32:59.210000,Keyboard,2
Customer310,2024-10-31 14:32:56.600000,Laptop,1
Customer588,2024-10-31 14:32:56.953000,Keyboard,2
Customer653,2024-10-31 14:32:57.317000,Mouse,2
Customer623,2024-10-31 14:32:57.360000,Keyboard,3
Customer551,2024-10-31 14:32:57.373000,Mouse,4
Customer400,2024-10-31 14:32:57.527000,Monitor,5
Customer800,2024-10-31 14:32:57.530000,Monitor,2
Customer423,2024-10-31 14:32:57.533000,Laptop,5
Customer516,2024-10-31 14:32:57.553000,Mouse,2
Customer985,2024-10-31 14:32:57.553000,Keyboard,2
Customer444,2024-10-31 14:32:57.640000,Monitor,2
Customer737,2024-10-31 14:32:57.697000,Mouse,1
Customer944,2024-10-31 14:32:57.830000,Mouse,2
Customer588,2024-10-31 14:32:57.880000,Laptop,4
Customer649,2024-10-31 14:32:57.960000,Monitor,5
Customer393,2024-10-31 14:32:58.033000,Mouse,4
Customer620,2024-10-31 14:32:58.037000,Mouse,4
Customer203,2024-10-31 14:32:58.420000,Monitor,2
Customer203,2024-10-31 14:32:58.590000,Mouse,4
Customer243,2024-10-31 14:32:58.630000,Keyboard,3
Customer615,2024-11-01 14:32:56.463000,Mouse,1
Customer376,2024-11-01 14:32:56.887000,Monitor,4
Customer350,2024-11-01 14:32:56.987000,Laptop,2
Customer966,2024-11-01 14:32:57.190000,Mouse,5
Customer126,2024-11-01 14:32:57.203000,Monitor,4
Customer598,2024-11-01 14:32:57.323000,Mouse,3
Customer987,2024-11-01 14:32:57.363000,Laptop,5
Customer568,2024-11-01 14:32:57.877000,Laptop,2
Customer201,2024-11-01 14:32:57.893000,Monitor,2
Customer435,2024-11-01 14:32:58.020000,Mouse,4
Customer882,2024-11-01 14:32:58.067000,Mouse,1
Customer562,2024-11-01 14:32:58.190000,Laptop,3
Customer890,2024-11-01 14:32:58.237000,Monitor,1
Customer411,2024-11-01 14:32:58.320000,Keyboard,4
Customer777,2024-11-01 14:32:58.767000,Laptop,4
Customer346,2024-11-01 14:32:59.143000,Keyboard,2
Customer477,2024-11-01 14:32:59.277000,Laptop,3
Customer320,2024-11-02 14:32:56.387000,Laptop,2
Customer731,2024-11-02 14:32:56.430000,Laptop,1
Customer427,2024-11-02 14:32:56.447000,Mouse,1
Customer650,2024-11-02 14:32:56.683000,Keyboard,3
Customer985,2024-11-02 14:32:56.773000,Monitor,4
Customer385,2024-11-02 14:32:57.210000,Laptop,3
Customer423,2024-11-02 14:32:57.237000,Mouse,5
Customer633,2024-11-02 14:32:57.240000,Monitor,2
Customer990,2024-11-02 14:32:57.373000,Monitor,5
Customer326,2024-11-02 14:32:57.433000,Keyboard,1
Customer452,2024-11-02 14:32:57.537000,Keyboard,5
Customer123,2024-11-02 14:32:57.553000,Mouse,1
Customer266,2024-11-02 14:32:57.560000,Keyboard,5
Customer509,2024-11-02 14:32:57.723000,Laptop,5
Customer914,2024-11-02 14:32:58.003000,Monitor,2
Customer247,2024-11-02 14:32:58.067000,Keyboard,1
Customer265,2024-11-02 14:32:58.173000,Laptop,5
Customer628,2024-11-02 14:32:58.183000,Monitor,2
Customer425,2024-11-02 14:32:58.423000,Monitor,5
Customer203,2024-11-02 14:32:58.567000,Laptop,5
Customer474,2024-11-02 14:32:58.593000,Monitor,3
Customer112,2024-11-02 14:32:58.890000,Mouse,1
Customer544,2024-11-02 14:32:58.910000,Mouse,3
Customer243,2024-11-03 14:32:56.407000,Keyboard,1
Customer422,2024-11-03 14:32:56.457000,Keyboard,4
Customer201,2024-11-03 14:32:56.530000,Monitor,2
Customer271,2024-11-03 14:32:56.667000,Keyboard,4
Customer572,2024-11-03 14:32:56.680000,Keyboard,5
Customer90,2024-11-03 14:32:57.023000,Laptop,5
Customer417,2024-11-03 14:32:57.113000,Keyboard,3
Customer204,2024-11-03 14:32:57.280000,Mouse,3
Customer125,2024-11-03 14:32:57.320000,Keyboard,3
Customer892,2024-11-03 14:32:57.390000,Laptop,5
Customer449,2024-11-03 14:32:57.427000,Keyboard,2
Customer109,2024-11-03 14:32:57.440000,Laptop,1
Customer105,2024-11-03 14:32:57.557000,Mouse,5
Customer696,2024-11-03 14:32:57.647000,Mouse,5
Customer228,2024-11-03 14:32:57.757000,Mouse,2
Customer749,2024-11-03 14:32:57.893000,Monitor,1
Customer22,2024-11-03 14:32:58,Mouse,4
Customer535,2024-11-03 14:32:58.043000,Laptop,3
Customer291,2024-11-03 14:32:58.057000,Laptop,5
Customer663,2024-11-03 14:32:58.113000,Monitor,4
Customer151,2024-11-03 14:32:58.170000,Mouse,2
Customer155,2024-11-03 14:32:58.177000,Mouse,2
Customer235,2024-11-03 14:32:58.530000,Monitor,4
Customer585,2024-11-03 14:32:58.530000,Keyboard,4
Customer141,2024-11-03 14:32:58.800000,Laptop,2
Customer656,2024-11-03 14:32:58.877000,Laptop,2
Customer780,2024-11-03 14:32:58.933000,Laptop,3
Customer744,2024-11-03 14:32:59.043000,Laptop,5
Customer921,2024-11-03 14:32:59.140000,Laptop,3
Customer599,2024-11-03 14:32:59.210000,Mouse,2
Customer154,2024-11-03 14:32:59.223000,Mouse,3
Customer650,2024-11-03 14:32:59.343000,Laptop,5
Customer627,2024-11-04 14:32:56.527000,Keyboard,2
Customer312,2024-11-04 14:32:56.653000,Monitor,2
Customer697,2024-11-04 14:32:56.720000,Laptop,4
Customer299,2024-11-04 14:32:56.730000,Mouse,1
Customer340,2024-11-04 14:32:56.740000,Mouse,4
Customer806,2024-11-04 14:32:56.803000,Keyboard,1
Customer69,2024-11-04 14:32:57.170000,Keyboard,2
Customer155,2024-11-04 14:32:57.223000,Laptop,1
Customer652,2024-11-04 14:32:57.650000,Keyboard,1
Customer913,2024-11-04 14:32:57.707000,Mouse,3
Customer494,2024-11-04 14:32:57.710000,Keyboard,4
Customer810,2024-11-04 14:32:57.750000,Laptop,5
Customer489,2024-11-04 14:32:57.790000,Laptop,3
Customer266,2024-11-04 14:32:57.940000,Laptop,1
Customer171,2024-11-04 14:32:58.020000,Keyboard,2
Customer537,2024-11-04 14:32:58.070000,Keyboard,4
Customer383,2024-11-04 14:32:58.073000,Laptop,1
Customer698,2024-11-04 14:32:58.143000,Mouse,4
Customer129,2024-11-04 14:32:58.177000,Keyboard,1
Customer67,2024-11-04 14:32:58.290000,Laptop,5
Customer155,2024-11-04 14:32:58.463000,Keyboard,2
Customer954,2024-11-04 14:32:58.590000,Laptop,1
Customer269,2024-11-04 14:32:58.613000,Laptop,1
Customer156,2024-11-04 14:32:58.670000,Laptop,5
Customer997,2024-11-04 14:32:58.720000,Mouse,4
Customer737,2024-11-04 14:32:58.740000,Mouse,1
Customer388,2024-11-04 14:32:58.840000,Keyboard,5
Customer472,2024-11-04 14:32:58.860000,Monitor,2
Customer718,2024-11-04 14:32:58.953000,Laptop,4
Customer878,2024-11-04 14:32:58.970000,Keyboard,2
Customer285,2024-11-04 14:32:59.043000,Mouse,4
Customer99,2024-11-04 14:32:59.070000,Laptop,3
Customer184,2024-11-04 14:32:59.213000,Mouse,2
Customer116,2024-11-04 14:32:59.300000,Monitor,1
Customer623,2024-11-05 14:32:56.697000,Mouse,1
Customer983,2024-11-05 14:32:56.843000,Mouse,4
Customer177,2024-11-05 14:32:57.503000,Keyboard,5
Customer567,2024-11-05 14:32:57.530000,Monitor,3
Customer547,2024-11-05 14:32:57.533000,Mouse,4
Customer730,2024-11-05 14:32:57.590000,Monitor,5
Customer997,2024-11-05 14:32:57.637000,Mouse,3
Customer414,2024-11-05 14:32:57.967000,Mouse,2
Customer656,2024-11-05 14:32:58.223000,Monitor,4
Customer285,2024-11-05 14:32:58.233000,Laptop,4
Customer189,2024-11-05 14:32:58.373000,Monitor,2
Customer196,2024-11-05 14:32:58.393000,Laptop,2
Customer190,2024-11-05 14:32:58.410000,Laptop,1
Customer910,2024-11-05 14:32:58.573000,Monitor,5
Customer643,2024-11-05 14:32:58.610000,Laptop,5
Customer846,2024-11-05 14:32:58.613000,Laptop,1
Customer979,2024-11-05 14:32:58.637000,Laptop,4
Customer60,2024-11-05 14:32:58.760000,Mouse,3
Customer700,2024-11-05 14:32:58.770000,Mouse,2
Customer98,2024-11-05 14:32:58.800000,Monitor,4
Customer164,2024-11-05 14:32:58.807000,Keyboard,2
Customer244,2024-11-05 14:32:58.943000,Monitor,5
Customer21,2024-11-06 14:32:56.437000,Keyboard,2
Customer612,2024-11-06 14:32:56.467000,Mouse,3
Customer112,2024-11-06 14:32:56.510000,Laptop,5
Customer441,2024-11-06 14:32:57.093000,Monitor,3
Customer892,2024-11-06 14:32:57.173000,Laptop,1
Customer622,2024-11-06 14:32:57.470000,Mouse,4
Customer912,2024-11-06 14:32:57.520000,Monitor,3
Customer40,2024-11-06 14:32:57.733000,Laptop,1
Customer720,2024-11-06 14:32:57.897000,Mouse,5
Customer200,2024-11-06 14:32:58.010000,Mouse,3
Customer660,2024-11-06 14:32:58.030000,Laptop,3
Customer699,2024-11-06 14:32:58.173000,Monitor,3
Customer369,2024-11-06 14:32:58.297000,Mouse,5
Customer699,2024-11-06 14:32:58.357000,Mouse,5
Customer341,2024-11-06 14:32:58.507000,Monitor,3
Customer913,2024-11-06 14:32:58.573000,Mouse,4
Customer494,2024-11-06 14:32:58.590000,Laptop,3
Customer178,2024-11-06 14:32:58.730000,Keyboard,2
Customer955,2024-11-06 14:32:58.997000,Keyboard,4
Customer582,2024-11-06 14:32:59.207000,Keyboard,2
Customer727,2024-11-06 14:32:59.300000,Mouse,1
Customer384,2024-11-07 14:32:56.360000,Laptop,3
Customer917,2024-11-07 14:32:56.580000,Mouse,4
Customer73,2024-11-07 14:32:56.753000,Monitor,4
Customer171,2024-11-07 14:32:57,Monitor,1
Customer631,2024-11-07 14:32:57.070000,Laptop,5
Customer261,2024-11-07 14:32:57.393000,Laptop,1
Customer549,2024-11-07 14:32:57.420000,Monitor,3
Customer79,2024-11-07 14:32:57.573000,Mouse,4
Customer974,2024-11-07 14:32:57.650000,Laptop,2
Customer674,2024-11-07 14:32:57.697000,Keyboard,5
Customer777,2024-11-07 14:32:57.927000,Keyboard,5
Customer888,2024-11-07 14:32:57.990000,Keyboard,5
Customer583,2024-11-07 14:32:58.203000,Monitor,3
Customer412,2024-11-07 14:32:58.253000,Monitor,2
Customer567,2024-11-07 14:32:58.257000,Monitor,3
Customer610,2024-11-07 14:32:58.517000,Keyboard,4
Customer14,2024-11-07 14:32:58.530000,Laptop,5
Customer593,2024-11-07 14:32:58.657000,Keyboard,1
Customer419,2024-11-07 14:32:58.903000,Laptop,2
Customer418,2024-11-07 14:32:58.953000,Monitor,2
Customer151,2024-11-07 14:32:58.957000,Keyboard,3
Customer721,2024-11-07 14:32:59.040000,Keyboard,1
Customer256,2024-11-07 14:32:59.083000,Monitor,4
Customer540,2024-11-07 14:32:59.093000,Laptop,5
Customer879,2024-11-07 14:32:59.103000,Mouse,5
Customer641,2024-11-07 14:32:59.157000,Laptop,5
Customer930,2024-11-07 14:32:59.250000,Mouse,4
Customer749,2024-11-07 14:32:59.320000,Monitor,1
Customer274,2024-11-08 14:32:56.357000,Laptop,1
Customer162,2024-11-08 14:32:56.460000,Keyboard,4
Customer316,2024-11-08 14:32:56.463000,Keyboard,3
Customer786,2024-11-08 14:32:56.473000,Keyboard,3
Customer803,2024-11-08 14:32:56.557000,Mouse,1
Customer186,2024-11-08 14:32:56.577000,Keyboard,1
Customer313,2024-11-08 14:32:56.597000,Laptop,2
Customer135,2024-11-08 14:32:56.617000,Mouse,3
Customer690,2024-11-08 14:32:56.807000,Keyboard,1
Customer15,2024-11-08 14:32:56.840000,Mouse,2
Customer16,2024-11-08 14:32:56.947000,Keyboard,3
Customer225,2024-11-08 14:32:57.070000,Laptop,1
Customer975,2024-11-08 14:32:57.237000,Mouse,1
Customer568,2024-11-08 14:32:57.337000,Monitor,1
Customer806,2024-11-08 14:32:57.390000,Monitor,2
Customer545,2024-11-08 14:32:57.563000,Monitor,5
Customer379,2024-11-08 14:32:57.593000,Mouse,1
Customer832,2024-11-08 14:32:57.613000,Mouse,3
Customer658,2024-11-08 14:32:57.660000,Laptop,5
Customer528,2024-11-08 14:32:57.680000,Laptop,2
Customer793,2024-11-08 14:32:57.727000,Keyboard,5
Customer812,2024-11-08 14:32:57.750000,Mouse,3
Customer881,2024-11-08 14:32:57.917000,Keyboard,2
Customer864,2024-11-08 14:32:58.077000,Monitor,4
Customer592,2024-11-08 14:32:58.367000,Mouse,2
Customer582,2024-11-08 14:32:58.557000,Monitor,3
Customer558,2024-11-08 14:32:58.603000,Monitor,3
Customer68,2024-11-08 14:32:58.687000,Keyboard,2
Customer287,2024-11-08 14:32:58.960000,Keyboard,5
Customer425,2024-11-08 14:32:59.030000,Keyboard,1
Customer137,2024-11-08 14:32:59.177000,Laptop,4
Customer596,2024-11-08 14:32:59.203000,Monitor,3
Customer658,2024-11-09 14:32:56.343000,Laptop,1
Customer446,2024-11-09 14:32:56.440000,Keyboard,2
Customer496,2024-11-09 14:32:56.620000,Laptop,5
Customer35,2024-11-09 14:32:56.743000,Mouse,1
Customer188,2024-11-09 14:32:56.790000,Keyboard,5
Customer514,2024-11-09 14:32:56.970000,Monitor,2
Customer168,2024-11-09 14:32:57.037000,Mouse,1
Customer538,2024-11-09 14:32:57.243000,Laptop,1
Customer301,2024-11-09 14:32:57.257000,Laptop,2
Customer596,2024-11-09 14:32:57.263000,Monitor,2
Customer396,2024-11-09 14:32:57.273000,Laptop,2
Customer233,2024-11-09 14:32:57.380000,Mouse,2
Customer355,2024-11-09 14:32:57.490000,Laptop,5
Customer133,2024-11-09 14:32:57.730000,Mouse,3
Customer667,2024-11-09 14:32:57.743000,Keyboard,3
Customer481,2024-11-09 14:32:57.747000,Mouse,1
Customer395,2024-11-09 14:32:57.953000,Laptop,1
Customer232,2024-11-09 14:32:57.970000,Keyboard,2
Customer385,2024-11-09 14:32:57.987000,Monitor,2
Customer342,2024-11-09 14:32:58.123000,Monitor,3
Customer358,2024-11-09 14:32:58.210000,Monitor,5
Customer164,2024-11-09 14:32:58.243000,Monitor,5
Customer842,2024-11-09 14:32:58.327000,Keyboard,1
Customer228,2024-11-09 14:32:58.370000,Laptop,4
Customer702,2024-11-09 14:32:58.427000,Keyboard,1
Customer156,2024-11-09 14:32:58.513000,Laptop,5
Customer425,2024-11-09 14:32:58.620000,Keyboard,1
Customer619,2024-11-09 14:32:58.627000,Laptop,2
Customer727,2024-11-09 14:32:58.820000,Laptop,5
Customer430,2024-11-09 14:32:59.027000,Laptop,3
Customer482,2024-11-09 14:32:59.053000,Keyboard,5
Customer138,2024-11-09 14:32:59.093000,Laptop,4
Customer646,2024-11-10 14:32:56.410000,Keyboard,5
Customer155,2024-11-10 14:32:56.617000,Laptop,5
Customer895,2024-11-10 14:32:56.730000,Keyboard,2
Customer485,2024-11-10 14:32:56.740000,Laptop,2
Customer370,2024-11-10 14:32:56.743000,Laptop,4
Customer59,2024-11-10 14:32:56.990000,Monitor,3
Customer489,2024-11-10 14:32:57.067000,Laptop,5
Customer412,2024-11-10 14:32:57.093000,Keyboard,5
Customer843,2024-11-10 14:32:57.133000,Laptop,4
