OrderID,CustomerID,ProductID,Quantity,OrderDate
547,536,4,1,2025-01-21 14:32:56.517000
844,536,2,1,2024-11-29 14:32:56.610000
940,536,4,2,2024-07-10 14:32:56.637000
1889,536,1,5,2024-05-11 14:32:56.930000
3862,536,3,4,2025-04-09 14:32:57.563000
3989,536,3,4,2024-06-01 14:32:57.603000
5498,536,1,3,2024-11-03 14:32:58.043000
5833,536,2,1,2024-11-17 14:32:58.140000
6078,536,4,4,2024-08-19 14:32:58.210000
7720,536,4,2,2024-06-11 14:32:58.670000
8221,536,3,5,2025-04-24 14:32:58.820000
9059,536,4,3,2024-06-09 14:32:59.060000
9531,536,1,1,2024-10-04 14:32:59.193000
9706,536,4,2,2025-03-09 14:32:59.240000
4180,537,4,5,2025-02-13 14:32:57.657000
4830,537,3,1,2025-03-11 14:32:57.850000
5008,537,2,4,2024-10-08 14:32:57.900000
7249,537,1,4,2024-11-27 14:32:58.540000
7786,537,3,5,2025-01-07 14:32:58.687000
8428,537,2,4,2025-03-29 14:32:58.873000
963,538,4,1,2024-12-02 14:32:56.643000
2931,538,4,3,2024-12-09 14:32:57.293000
4064,538,2,2,2025-04-26 14:32:57.623000
5590,538,3,4,2024-11-04 14:32:58.070000
5781,538,4,3,2024-05-17 14:32:58.123000
6150,538,1,5,2024-07-26 14:32:58.230000
6773,538,1,5,2025-01-26 14:32:58.403000
7078,538,1,3,2024-07-21 14:32:58.490000
8891,538,4,2,2025-01-02 14:32:59.017000
300,539,1,3,2024-08-24 14:32:56.437000
1215,539,3,2,2024-08-18 14:32:56.730000
1230,539,3,4,2024-07-16 14:32:56.733000
1639,539,2,4,2024-09-10 14:32:56.850000
2760,539,1,1,2024-11-09 14:32:57.243000
2804,539,2,2,2024-09-11 14:32:57.260000
3504,539,3,3,2024-05-26 14:32:57.460000
6317,539,1,3,2025-02-04 14:32:58.277000
8634,539,3,2,2025-03-26 14:32:58.927000
309,540,4,3,2025-03-08 14:32:56.440000
423,540,1,3,2025-01-05 14:32:56.477000
1350,540,4,5,2024-07-23 14:32:56.770000
3139,540,3,3,2024-10-24 14:32:57.350000
3601,540,4,4,2025-01-23 14:32:57.487000
4392,540,1,2,2024-05-02 14:32:57.713000
4562,540,1,4,2024-07-08 14:32:57.773000
4591,540,1,3,2024-05-11 14:32:57.783000
4864,540,3,5,2024-07-15 14:32:57.860000
5218,540,1,2,2025-03-21 14:32:57.960000
5900,540,4,5,2024-12-31 14:32:58.160000
6517,540,4,1,2025-03-28 14:32:58.330000
7747,540,1,4,2024-10-04 14:32:58.677000
1564,541,4,4,2025-04-25 14:32:56.830000
2254,541,2,3,2024-05-04 14:32:57.073000
2327,541,1,1,2024-07-09 14:32:57.100000
2346,541,4,3,2025-04-16 14:32:57.107000
4476,541,1,5,2024-08-10 14:32:57.747000
5690,541,1,4,2024-11-28 14:32:58.100000
6655,541,1,5,2024-08-26 14:32:58.370000
6727,541,1,4,2024-07-30 14:32:58.390000
7948,541,2,5,2024-06-24 14:32:58.733000
8056,541,4,4,2025-01-08 14:32:58.763000
8435,541,4,3,2024-07-28 14:32:58.877000
9182,541,1,5,2024-11-07 14:32:59.093000
9727,541,4,5,2024-07-13 14:32:59.247000
9912,541,2,2,2024-07-22 14:32:59.320000
169,542,1,4,2024-09-21 14:32:56.397000
2355,542,3,1,2024-11-11 14:32:57.107000
2651,542,4,2,2024-11-14 14:32:57.203000
2839,542,3,3,2024-11-30 14:32:57.270000
4976,542,4,3,2025-03-19 14:32:57.890000
6493,542,3,1,2024-12-28 14:32:58.323000
6579,542,1,3,2024-08-29 14:32:58.350000
652,543,3,4,2025-04-21 14:32:56.550000
903,543,4,4,2025-01-07 14:32:56.627000
1010,543,3,4,2024-10-23 14:32:56.660000
3762,543,1,5,2024-12-20 14:32:57.533000
5911,543,4,2,2024-05-14 14:32:58.160000
6063,543,2,3,2024-11-14 14:32:58.203000
6319,543,4,3,2024-12-06 14:32:58.277000
6320,543,1,2,2024-12-15 14:32:58.277000
8904,543,2,5,2024-09-19 14:32:59.020000
9083,543,1,2,2024-08-04 14:32:59.070000
268,544,1,3,2024-10-24 14:32:56.427000
5235,544,3,1,2024-07-24 14:32:57.967000
6443,544,2,3,2025-02-09 14:32:58.310000
6490,544,1,1,2025-04-30 14:32:58.323000
6664,544,2,1,2025-01-18 14:32:58.373000
6674,544,1,4,2024-09-30 14:32:58.377000
7421,544,1,5,2024-07-10 14:32:58.590000
8021,544,3,4,2024-07-28 14:32:58.750000
9930,544,4,3,2024-11-27 14:32:59.327000
400,545,1,1,2024-09-10 14:32:56.467000
625,545,2,2,2024-05-10 14:32:56.543000
1958,545,4,1,2024-12-21 14:32:56.957000
2743,545,4,5,2024-11-25 14:32:57.240000
4843,545,3,3,2025-04-29 14:32:57.853000
5020,545,4,4,2024-05-25 14:32:57.903000
6410,545,3,2,2025-02-20 14:32:58.300000
6452,545,4,4,2025-04-21 14:32:58.313000
8563,545,2,3,2024-11-02 14:32:58.910000
2096,546,1,4,2024-12-06 14:32:57.007000
2231,546,4,5,2024-06-19 14:32:57.067000
2284,546,4,5,2025-04-03 14:32:57.083000
3865,546,4,5,2024-11-08 14:32:57.563000
5051,546,2,2,2025-04-12 14:32:57.910000
5877,546,3,5,2024-11-21 14:32:58.150000
6249,546,2,1,2024-08-31 14:32:58.257000
6562,546,1,5,2025-04-15 14:32:58.343000
7140,546,4,4,2025-02-10 14:32:58.507000
8266,546,4,1,2024-08-15 14:32:58.833000
8409,546,4,5,2024-08-04 14:32:58.870000
9442,546,1,2,2025-02-15 14:32:59.170000
9849,546,3,3,2024-12-10 14:32:59.300000
628,547,3,3,2025-02-27 14:32:56.543000
748,547,2,5,2024-11-23 14:32:56.580000
3871,547,4,2,2025-03-07 14:32:57.567000
5966,547,2,1,2024-05-13 14:32:58.177000
5972,547,3,5,2024-06-06 14:32:58.180000
7125,547,3,3,2025-01-26 14:32:58.500000
7335,547,3,4,2025-03-10 14:32:58.563000
7400,547,2,3,2025-02-23 14:32:58.583000
8717,547,2,5,2025-04-12 14:32:58.953000
9858,547,2,4,2024-06-04 14:32:59.300000
359,548,2,1,2024-11-25 14:32:56.453000
1119,548,3,1,2024-07-22 14:32:56.700000
1179,548,2,4,2025-01-16 14:32:56.720000
1594,548,3,3,2025-04-28 14:32:56.837000
1885,548,1,3,2024-05-22 14:32:56.930000
3351,548,3,3,2024-07-10 14:32:57.410000
3485,548,3,5,2024-07-04 14:32:57.453000
3535,548,2,4,2025-02-26 14:32:57.470000
3759,548,2,4,2024-11-05 14:32:57.533000
4279,548,3,5,2024-11-16 14:32:57.683000
4760,548,2,3,2024-11-23 14:32:57.830000
5339,548,3,5,2024-08-22 14:32:58
6769,548,1,5,2025-01-22 14:32:58.400000
7276,548,2,3,2024-05-01 14:32:58.547000
8607,548,3,5,2025-02-05 14:32:58.920000
9447,548,4,1,2024-06-23 14:32:59.170000
9987,548,1,4,2024-07-09 14:32:59.343000
395,549,4,3,2025-03-15 14:32:56.467000
1265,549,2,1,2025-04-04 14:32:56.747000
1621,549,1,5,2025-01-15 14:32:56.843000
2203,549,1,1,2024-09-15 14:32:57.057000
3282,549,1,3,2025-04-29 14:32:57.390000
5879,549,3,4,2024-12-16 14:32:58.153000
6741,549,1,3,2025-01-17 14:32:58.393000
8047,549,2,5,2024-05-24 14:32:58.760000
370,550,4,2,2025-03-23 14:32:56.460000
1547,550,1,5,2024-07-19 14:32:56.823000
1815,550,1,4,2024-12-03 14:32:56.903000
2288,550,4,1,2024-10-20 14:32:57.087000
2815,550,4,2,2024-06-05 14:32:57.260000
2976,550,4,4,2024-11-16 14:32:57.303000
3386,550,4,3,2024-11-07 14:32:57.420000
3404,550,4,1,2024-08-03 14:32:57.427000
3665,550,3,1,2024-05-15 14:32:57.507000
4295,550,4,4,2024-09-11 14:32:57.687000
4365,550,1,5,2024-10-14 14:32:57.707000
4467,550,2,5,2025-02-21 14:32:57.740000
8392,550,4,2,2024-07-30 14:32:58.867000
9698,550,2,3,2024-11-30 14:32:59.240000
351,551,3,2,2025-01-27 14:32:56.453000
1485,551,3,1,2024-08-27 14:32:56.803000
1778,551,3,4,2024-11-14 14:32:56.890000
2956,551,3,4,2024-12-30 14:32:57.300000
4622,551,1,2,2024-10-20 14:32:57.793000
4902,551,1,5,2024-12-19 14:32:57.870000
5277,551,4,1,2025-02-14 14:32:57.980000
6167,551,3,5,2025-01-11 14:32:58.233000
6374,551,4,5,2024-10-09 14:32:58.290000
7316,551,4,4,2024-05-19 14:32:58.560000
8985,551,3,2,2024-09-01 14:32:59.040000
9061,551,3,5,2025-03-01 14:32:59.060000
1459,552,4,3,2024-09-07 14:32:56.800000
1789,552,4,4,2024-11-18 14:32:56.893000
3135,552,2,2,2025-04-02 14:32:57.350000
3228,552,2,4,2024-10-31 14:32:57.373000
3353,552,1,3,2024-12-10 14:32:57.410000
4761,552,1,2,2024-11-28 14:32:57.830000
7850,552,3,1,2024-10-07 14:32:58.703000
8100,552,1,3,2025-04-12 14:32:58.780000
8414,552,2,2,2025-03-17 14:32:58.870000
8862,552,4,3,2024-10-13 14:32:59
3257,553,2,4,2025-04-25 14:32:57.380000
4341,553,1,2,2024-05-14 14:32:57.700000
8009,553,2,3,2025-02-03 14:32:58.750000
3048,554,2,5,2024-12-17 14:32:57.327000
3635,554,4,4,2025-02-23 14:32:57.497000
4619,554,4,5,2024-09-24 14:32:57.790000
5884,554,3,1,2024-06-16 14:32:58.153000
7367,554,1,1,2024-11-22 14:32:58.573000
8272,554,1,1,2025-02-13 14:32:58.833000
8468,554,2,5,2025-03-01 14:32:58.887000
346,555,3,4,2025-02-04 14:32:56.450000
466,555,3,4,2025-02-08 14:32:56.490000
2167,555,3,4,2024-07-29 14:32:57.043000
3211,555,3,4,2025-01-24 14:32:57.370000
4198,555,3,4,2024-10-26 14:32:57.660000
4406,555,1,4,2024-06-12 14:32:57.720000
4461,555,1,2,2024-12-04 14:32:57.740000
8482,555,4,2,2024-08-25 14:32:58.890000
8517,555,1,5,2025-03-06 14:32:58.897000
9527,555,3,3,2024-10-12 14:32:59.190000
9910,555,1,4,2025-02-25 14:32:59.320000
517,556,2,3,2024-09-16 14:32:56.507000
970,556,3,2,2025-03-05 14:32:56.647000
1093,556,1,1,2025-03-31 14:32:56.690000
2328,556,4,3,2025-04-20 14:32:57.100000
2586,556,3,5,2024-08-07 14:32:57.183000
3195,556,3,1,2025-01-28 14:32:57.367000
4112,556,4,3,2025-04-26 14:32:57.637000
4753,556,2,5,2024-06-13 14:32:57.830000
5463,556,3,2,2025-04-29 14:32:58.033000
8309,556,2,5,2025-01-17 14:32:58.843000
8564,556,1,1,2024-05-09 14:32:58.910000
206,557,2,4,2025-01-16 14:32:56.407000
1036,557,2,4,2025-03-04 14:32:56.670000
1062,557,1,2,2024-06-02 14:32:56.680000
1293,557,4,2,2024-09-10 14:32:56.753000
2452,557,3,1,2024-09-27 14:32:57.140000
3364,557,2,1,2024-08-31 14:32:57.413000
3422,557,1,2,2025-04-07 14:32:57.433000
3533,557,1,5,2025-01-20 14:32:57.467000
4516,557,4,2,2024-08-19 14:32:57.760000
4870,557,3,4,2024-09-10 14:32:57.860000
5174,557,2,5,2025-03-17 14:32:57.947000
6105,557,2,1,2024-10-25 14:32:58.217000
6881,557,2,5,2024-09-27 14:32:58.433000
9390,557,2,3,2024-12-21 14:32:59.153000
9788,557,3,2,2024-05-10 14:32:59.277000
9984,557,3,5,2025-04-24 14:32:59.343000
4202,558,2,4,2024-05-23 14:32:57.660000
4956,558,2,3,2024-10-12 14:32:57.887000
4981,558,1,2,2025-02-16 14:32:57.893000
6179,558,2,5,2024-06-01 14:32:58.237000
7524,558,3,5,2024-12-21 14:32:58.617000
7936,558,1,5,2025-02-02 14:32:58.730000
8947,558,4,3,2024-12-05 14:32:59.030000
9,559,4,1,2025-03-19 14:32:56.347000
2029,559,3,4,2025-03-11 14:32:56.980000
2684,559,3,3,2024-08-14 14:32:57.220000
3636,559,2,2,2024-06-03 14:32:57.500000
3930,559,4,5,2025-01-01 14:32:57.580000
4168,559,2,4,2025-03-22 14:32:57.653000
4225,559,4,3,2024-12-16 14:32:57.670000
4459,559,4,1,2024-10-23 14:32:57.740000
7259,559,3,3,2025-02-05 14:32:58.543000
7481,559,4,3,2024-11-08 14:32:58.603000
7797,559,3,1,2025-03-27 14:32:58.690000
9288,559,4,3,2024-08-03 14:32:59.123000
583,560,4,2,2025-04-26 14:32:56.530000
1713,560,1,3,2024-06-21 14:32:56.870000
1905,560,2,5,2024-09-29 14:32:56.937000
3303,560,1,2,2024-08-19 14:32:57.397000
3780,560,3,3,2025-04-11 14:32:57.540000
7383,560,1,5,2025-02-03 14:32:58.577000
7925,560,4,5,2024-10-19 14:32:58.727000
9837,560,2,4,2024-10-11 14:32:59.293000
804,561,3,1,2025-04-21 14:32:56.597000
1160,561,2,1,2024-07-29 14:32:56.713000
1193,561,4,5,2024-06-28 14:32:56.723000
3644,561,3,3,2024-07-28 14:32:57.500000
3995,561,2,4,2024-06-15 14:32:57.603000
4188,561,1,1,2024-09-12 14:32:57.657000
5854,561,4,2,2025-02-21 14:32:58.147000
6020,561,3,4,2025-04-28 14:32:58.193000
7185,561,1,1,2024-06-30 14:32:58.520000
7950,561,3,5,2025-02-09 14:32:58.733000
653,562,2,4,2025-04-11 14:32:56.553000
1306,562,4,1,2024-07-08 14:32:56.757000
4675,562,3,1,2024-10-12 14:32:57.807000
6712,562,4,3,2024-08-12 14:32:58.387000
6826,562,4,1,2024-06-26 14:32:58.417000
7606,562,4,3,2025-02-13 14:32:58.640000
7889,562,1,3,2025-02-14 14:32:58.717000
8477,562,4,2,2024-12-10 14:32:58.887000
8987,562,4,1,2024-08-23 14:32:59.043000
9092,562,3,3,2024-12-27 14:32:59.070000
9250,562,3,3,2024-11-28 14:32:59.113000
9922,562,2,4,2024-09-11 14:32:59.327000
1838,563,3,2,2024-08-11 14:32:56.913000
1909,563,1,1,2025-03-01 14:32:56.937000
2280,563,2,5,2025-04-05 14:32:57.083000
2801,563,4,1,2024-06-27 14:32:57.257000
6009,563,1,3,2024-11-01 14:32:58.190000
6195,563,4,2,2025-03-20 14:32:58.240000
7558,563,1,2,2024-05-07 14:32:58.623000
7952,563,2,5,2024-05-08 14:32:58.733000
8254,563,3,5,2024-09-14 14:32:58.830000
9363,563,4,2,2024-09-01 14:32:59.147000
9440,563,4,3,2024-05-16 14:32:59.170000
9548,563,2,5,2024-10-26 14:32:59.197000
9951,563,4,2,2025-04-02 14:32:59.333000
518,564,3,3,2024-05-31 14:32:56.510000
2197,564,2,1,2024-12-09 14:32:57.053000
3332,564,2,5,2025-04-04 14:32:57.403000
3395,564,4,3,2025-01-02 14:32:57.423000
5039,564,3,4,2024-11-22 14:32:57.910000
6534,564,2,4,2025-03-19 14:32:58.337000
6652,564,1,5,2024-05-13 14:32:58.370000
6708,564,4,2,2024-11-22 14:32:58.383000
7035,564,4,2,2025-03-26 14:32:58.477000
9122,564,1,1,2024-10-01 14:32:59.077000
225,565,3,5,2024-09-10 14:32:56.413000
713,565,4,1,2025-01-01 14:32:56.570000
4653,565,1,3,2024-07-05 14:32:57.800000
4807,565,3,4,2024-10-28 14:32:57.843000
6939,565,1,1,2024-07-07 14:32:58.450000
8478,565,4,3,2024-11-17 14:32:58.887000
8812,565,4,3,2024-11-22 14:32:58.983000
707,566,3,1,2024-09-28 14:32:56.570000
976,566,2,2,2025-04-23 14:32:56.650000
1319,566,3,3,2024-05-26 14:32:56.760000
1836,566,3,2,2024-07-21 14:32:56.910000
1950,566,4,5,2024-07-09 14:32:56.953000
2781,566,3,3,2025-04-14 14:32:57.250000
4868,566,2,1,2024-10-09 14:32:57.860000
6744,566,2,3,2024-08-08 14:32:58.393000
9624,566,2,4,2024-08-26 14:32:59.217000
835,567,3,1,2024-08-04 14:32:56.607000
866,567,4,2,2024-10-30 14:32:56.613000
918,567,2,1,2024-06-20 14:32:56.630000
1387,567,2,2,2024-12-13 14:32:56.780000
4531,567,2,4,2024-12-03 14:32:57.763000
4876,567,4,5,2024-08-26 14:32:57.863000
5170,567,4,1,2024-07-06 14:32:57.947000
5981,567,1,4,2025-02-01 14:32:58.180000
6762,567,1,4,2024-05-23 14:32:58.400000
7769,567,2,5,2025-01-10 14:32:58.680000
7970,567,1,5,2024-09-04 14:32:58.737000
8699,567,1,5,2025-02-19 14:32:58.947000
8727,567,2,3,2024-10-21 14:32:58.957000
8808,567,2,2,2024-12-16 14:32:58.983000
9118,567,1,5,2024-11-20 14:32:59.077000
415,568,3,3,2024-12-26 14:32:56.473000
2107,568,3,4,2024-10-06 14:32:57.010000
2345,568,3,4,2024-08-28 14:32:57.103000
3490,568,4,1,2025-04-18 14:32:57.457000
3748,568,4,3,2024-11-05 14:32:57.530000
4599,568,1,4,2025-03-22 14:32:57.787000
5563,568,3,5,2025-01-26 14:32:58.060000
5788,568,2,2,2024-08-22 14:32:58.127000
5890,568,1,2,2024-12-13 14:32:58.157000
6250,568,4,3,2024-11-07 14:32:58.257000
6841,568,4,1,2025-04-30 14:32:58.420000
8492,568,2,1,2024-07-22 14:32:58.890000
9228,568,4,2,2025-03-28 14:32:59.107000
1906,569,1,5,2024-12-19 14:32:56.937000
3090,569,4,1,2024-11-08 14:32:57.337000
4241,569,1,1,2024-09-02 14:32:57.673000
4735,569,1,4,2024-05-26 14:32:57.823000
4923,569,1,2,2024-11-01 14:32:57.877000
4936,569,2,4,2025-04-28 14:32:57.880000
7557,569,4,3,2024-05-31 14:32:58.623000
8261,569,3,1,2024-06-20 14:32:58.830000
523,570,3,4,2024-08-15 14:32:56.510000
621,570,4,4,2024-12-07 14:32:56.540000
1255,570,1,1,2024-07-13 14:32:56.743000
1516,570,1,2,2025-04-29 14:32:56.813000
2145,570,1,3,2025-02-06 14:32:57.037000
2848,570,2,5,2024-06-02 14:32:57.270000
4564,570,4,2,2025-04-26 14:32:57.777000
4917,570,3,3,2024-09-18 14:32:57.877000
5127,570,1,5,2024-06-11 14:32:57.933000
5438,570,3,3,2024-07-30 14:32:58.027000
5920,570,3,4,2024-10-25 14:32:58.163000
7685,570,1,5,2024-10-21 14:32:58.660000
8495,570,4,4,2024-09-06 14:32:58.890000
9080,570,2,3,2024-08-03 14:32:59.067000
2018,571,2,1,2024-06-29 14:32:56.980000
3235,571,1,4,2024-08-08 14:32:57.377000
4264,571,4,5,2024-10-25 14:32:57.680000
5077,571,3,2,2024-08-15 14:32:57.920000
5668,571,2,1,2024-05-26 14:32:58.093000
5687,571,3,2,2025-03-25 14:32:58.097000
6695,571,3,1,2025-03-17 14:32:58.380000
7143,571,4,1,2025-01-09 14:32:58.507000
7376,571,1,2,2025-04-11 14:32:58.573000
7393,571,2,2,2025-03-25 14:32:58.580000
7834,571,4,1,2024-06-27 14:32:58.700000
8733,571,2,1,2024-07-04 14:32:58.957000
9813,571,4,4,2024-07-19 14:32:59.287000
972,572,4,3,2024-11-21 14:32:56.647000
2544,572,2,5,2025-01-27 14:32:57.170000
7137,572,3,1,2024-12-29 14:32:58.503000
8692,572,4,4,2024-05-09 14:32:58.943000
1065,573,3,5,2024-11-03 14:32:56.680000
1832,573,2,2,2024-05-24 14:32:56.910000
4313,573,1,4,2024-07-05 14:32:57.690000
4387,573,4,3,2024-06-06 14:32:57.713000
5056,573,4,3,2024-07-12 14:32:57.913000
5132,573,1,2,2024-05-26 14:32:57.937000
6141,573,1,4,2025-04-07 14:32:58.227000
7547,573,3,2,2025-03-13 14:32:58.620000
7636,573,3,5,2024-09-21 14:32:58.647000
8122,573,1,2,2024-08-29 14:32:58.787000
8822,573,1,4,2024-06-25 14:32:58.987000
8957,573,4,4,2024-10-22 14:32:59.033000
661,574,3,1,2024-09-06 14:32:56.553000
1364,574,4,2,2024-12-20 14:32:56.770000
2460,574,4,1,2025-03-27 14:32:57.143000
2603,574,3,2,2024-06-29 14:32:57.187000
2667,574,4,3,2024-06-22 14:32:57.210000
6870,574,4,1,2024-11-13 14:32:58.430000
7076,574,4,5,2024-07-28 14:32:58.487000
458,575,3,2,2024-12-12 14:32:56.490000
1345,575,4,4,2025-01-19 14:32:56.767000
1868,575,3,1,2024-08-31 14:32:56.923000
4759,575,4,1,2024-12-26 14:32:57.830000
5878,575,4,1,2024-08-16 14:32:58.153000
6497,575,3,4,2025-02-02 14:32:58.327000
7293,575,2,3,2024-08-21 14:32:58.553000
7338,575,4,3,2025-02-19 14:32:58.567000
8604,575,3,1,2024-12-22 14:32:58.920000
9419,575,1,3,2025-04-27 14:32:59.163000
4218,576,1,5,2024-07-15 14:32:57.667000
4809,576,3,5,2024-10-20 14:32:57.843000
6122,576,3,3,2025-03-21 14:32:58.220000
7077,576,2,4,2024-05-29 14:32:58.490000
1413,577,4,3,2024-05-17 14:32:56.787000
1540,577,4,1,2025-03-26 14:32:56.820000
4265,577,2,3,2024-09-10 14:32:57.680000
4390,577,3,2,2025-01-05 14:32:57.713000
4800,577,1,2,2025-04-23 14:32:57.843000
6967,577,1,4,2024-05-09 14:32:58.460000
7639,577,3,3,2025-04-23 14:32:58.647000
486,578,4,1,2024-05-18 14:32:56.497000
3218,578,3,5,2024-05-16 14:32:57.373000
3283,578,4,4,2024-08-19 14:32:57.390000
3523,578,3,2,2024-06-29 14:32:57.467000
5657,578,2,1,2024-10-12 14:32:58.090000
7008,578,4,1,2025-04-30 14:32:58.470000
7726,578,3,1,2024-12-24 14:32:58.670000
8765,578,3,5,2024-07-09 14:32:58.970000
9755,578,4,1,2025-02-01 14:32:59.260000
153,579,4,3,2025-04-19 14:32:56.390000
1555,579,4,3,2025-02-27 14:32:56.827000
1756,579,4,3,2024-10-13 14:32:56.883000
2384,579,4,4,2024-10-07 14:32:57.117000
3627,579,4,2,2025-01-11 14:32:57.497000
5754,579,1,1,2024-08-27 14:32:58.117000
5845,579,3,3,2025-04-29 14:32:58.143000
6795,579,1,2,2024-06-18 14:32:58.410000
6871,579,3,1,2024-05-03 14:32:58.430000
7381,579,4,1,2025-02-09 14:32:58.577000
7399,579,4,4,2024-08-26 14:32:58.580000
8938,579,4,1,2024-10-01 14:32:59.030000
118,580,2,5,2024-07-29 14:32:56.380000
2546,580,4,2,2025-01-14 14:32:57.170000
2702,580,2,2,2025-01-25 14:32:57.227000
3227,580,4,4,2024-10-18 14:32:57.373000
3714,580,3,2,2024-06-27 14:32:57.520000
5337,580,2,4,2025-01-10 14:32:57.997000
7246,580,4,3,2024-08-13 14:32:58.540000
7435,580,2,1,2024-09-23 14:32:58.593000
7450,580,4,3,2024-09-13 14:32:58.597000
584,581,2,3,2025-01-12 14:32:56.530000
1047,581,2,2,2024-06-18 14:32:56.673000
2857,581,1,2,2025-03-25 14:32:57.273000
4314,581,3,1,2024-11-28 14:32:57.693000
4526,581,3,4,2024-05-19 14:32:57.763000
4866,581,3,3,2025-01-23 14:32:57.860000
4881,581,2,5,2024-10-29 14:32:57.863000
7090,581,2,5,2024-07-01 14:32:58.490000
7692,581,3,3,2025-04-20 14:32:58.660000
9749,581,1,3,2025-03-11 14:32:59.257000
1515,582,1,4,2024-10-10 14:32:56.813000
2902,582,2,1,2024-05-14 14:32:57.287000
4743,582,3,1,2024-12-15 14:32:57.827000
5131,582,1,5,2025-04-30 14:32:57.933000
5133,582,1,5,2025-03-12 14:32:57.937000
6247,582,3,3,2024-08-03 14:32:58.257000
7595,582,1,4,2025-02-06 14:32:58.637000
8224,582,4,5,2024-09-10 14:32:58.820000
323,583,4,5,2025-02-01 14:32:56.443000
501,583,4,5,2024-10-26 14:32:56.503000
4088,583,3,1,2025-04-06 14:32:57.630000
4138,583,3,3,2024-12-16 14:32:57.643000
4672,583,4,2,2024-09-16 14:32:57.807000
4920,583,4,3,2025-02-15 14:32:57.877000
5594,583,4,4,2024-06-26 14:32:58.070000
5799,583,3,1,2024-09-19 14:32:58.130000
6112,583,2,2,2024-07-06 14:32:58.220000
6595,583,3,1,2024-08-02 14:32:58.353000
7312,583,4,3,2024-11-08 14:32:58.557000
8833,583,1,1,2024-07-28 14:32:58.990000
8921,583,4,5,2024-12-11 14:32:59.027000
9587,583,3,2,2024-11-06 14:32:59.207000
9709,583,2,5,2024-07-27 14:32:59.240000
2065,584,4,5,2025-03-06 14:32:56.997000
2488,584,4,5,2024-09-13 14:32:57.153000
2572,584,4,4,2024-06-03 14:32:57.177000
3599,584,2,2,2024-06-05 14:32:57.487000
4042,584,4,4,2025-04-07 14:32:57.617000
4107,584,3,2,2025-04-27 14:32:57.637000
4771,584,4,1,2025-01-09 14:32:57.833000
4779,584,1,2,2024-11-26 14:32:57.837000
5502,584,2,3,2025-03-11 14:32:58.043000
6052,584,4,3,2024-11-07 14:32:58.203000
6892,584,4,5,2024-12-22 14:32:58.437000
7733,584,4,2,2025-02-27 14:32:58.670000
8673,584,4,2,2024-10-25 14:32:58.940000
9021,584,3,3,2024-12-16 14:32:59.050000
9299,584,1,3,2025-03-15 14:32:59.127000
1143,585,2,3,2025-01-03 14:32:56.707000
1429,585,2,1,2024-10-06 14:32:56.790000
2542,585,2,2,2024-12-17 14:32:57.170000
3689,585,4,2,2025-03-19 14:32:57.513000
5216,585,2,4,2024-12-06 14:32:57.960000
5358,585,3,2,2025-02-09 14:32:58.003000
5532,585,3,2,2024-10-23 14:32:58.053000
6000,585,1,2,2024-07-16 14:32:58.187000
6946,585,3,5,2025-03-06 14:32:58.453000
8795,585,4,2,2025-01-06 14:32:58.980000
296,586,1,2,2024-07-12 14:32:56.437000
670,586,2,2,2024-10-13 14:32:56.557000
3655,586,4,1,2025-03-22 14:32:57.503000
5765,586,2,2,2024-11-20 14:32:58.120000
7220,586,3,4,2024-11-03 14:32:58.530000
8819,586,3,4,2025-01-17 14:32:58.987000
2236,587,3,2,2024-08-10 14:32:57.067000
3341,587,4,5,2024-05-27 14:32:57.407000
3993,587,1,1,2025-01-02 14:32:57.603000
4583,587,2,1,2024-12-05 14:32:57.780000
6151,587,1,2,2025-02-05 14:32:58.230000
6399,587,2,2,2024-09-24 14:32:58.300000
7790,587,1,2,2024-05-22 14:32:58.687000
7862,587,4,4,2024-11-26 14:32:58.710000
8963,587,2,1,2025-01-27 14:32:59.037000
9919,587,1,1,2024-05-06 14:32:59.323000
1112,588,3,4,2025-02-05 14:32:56.697000
3482,588,3,3,2024-05-30 14:32:57.453000
4212,588,2,2,2024-08-05 14:32:57.663000
4793,588,2,3,2025-02-11 14:32:57.840000
8967,588,3,5,2025-01-11 14:32:59.037000
553,589,4,4,2025-02-07 14:32:56.520000
1957,589,3,2,2024-10-31 14:32:56.953000
3020,589,2,2,2025-04-01 14:32:57.317000
3433,589,2,3,2024-12-14 14:32:57.437000
4718,589,2,1,2024-06-08 14:32:57.820000
4933,589,1,4,2024-10-31 14:32:57.880000
5426,589,1,5,2024-06-19 14:32:58.023000
5547,589,2,5,2025-04-20 14:32:58.057000
6603,589,1,4,2024-09-30 14:32:58.357000
7001,589,3,3,2025-02-22 14:32:58.470000
8679,589,2,4,2025-01-01 14:32:58.940000
9109,589,4,2,2024-09-09 14:32:59.073000
9897,589,3,2,2024-06-17 14:32:59.317000
556,590,3,1,2024-11-24 14:32:56.520000
689,590,4,3,2024-10-05 14:32:56.563000
882,590,1,5,2024-07-22 14:32:56.620000
1947,590,1,4,2025-03-09 14:32:56.950000
2450,590,2,3,2025-02-06 14:32:57.140000
4004,590,4,3,2024-12-27 14:32:57.607000
4713,590,1,3,2024-05-27 14:32:57.820000
5497,590,4,1,2024-06-10 14:32:58.043000
5549,590,1,5,2024-10-25 14:32:58.057000
6467,590,1,5,2024-07-20 14:32:58.320000
7749,590,1,4,2025-01-13 14:32:58.677000
8838,590,1,5,2024-08-06 14:32:58.990000
